epoch,train_loss,val_loss,train_dice_coefficient,val_dice_coefficient
33,0.8781114667654037,1.0220523476600647,0.4675081744790077,0.37204645508900286
34,0.8498160541057587,0.9968980729579926,0.4934534803032875,0.3905103852506727
35,0.7963727414608002,1.0220212161540985,0.5317728593945503,0.36980066816322504
36,0.773750051856041,0.9933445870876312,0.5523844584822655,0.3964415846392512
37,0.7089661806821823,1.0287949442863464,0.6052724719047546,0.3670817459002137
38,0.6923247277736664,1.05484037399292,0.615653321146965,0.34373744018375874
39,0.6365273892879486,0.986278748512268,0.6557512134313583,0.4048971652984619
40,0.5612019151449203,1.0270151853561402,0.7158327847719193,0.35882480926811694
41,0.5583616495132446,1.0043015718460082,0.7112291157245636,0.38159526102244856
42,0.5328269526362419,1.025044822692871,0.7329964935779572,0.3641488585621119
43,0.4907095730304718,1.1524776935577392,0.7598351538181305,0.2621591791510582
44,0.4073323458433151,0.9236931204795837,0.816251665353775,0.4605250254273415
45,0.41292767971754074,1.0399445056915284,0.8099513500928879,0.36527134403586387
46,0.3818623721599579,0.9085144698619843,0.8269570767879486,0.4767097055912018
47,0.37060265988111496,0.9203202188014984,0.8335797041654587,0.4711801677942276
48,0.36780135333538055,0.969375342130661,0.8318607360124588,0.41473597288131714
49,0.3194067031145096,0.9380565404891967,0.865962564945221,0.451363617181778
50,0.32166171073913574,0.9286522507667542,0.857902005314827,0.4769610375165939
51,0.25915835425257683,0.97087322473526,0.8988718241453171,0.4296852141618729
52,0.2900896891951561,1.0249756813049316,0.873930960893631,0.38039942979812624
53,0.22948583960533142,0.9429737031459808,0.9150115996599197,0.49232090413570406
54,0.2307950109243393,0.9458698034286499,0.9069798290729523,0.4919793903827667
55,0.22200868278741837,0.952083945274353,0.9140510559082031,0.4472104460000992
56,0.16896101459860802,0.9658273220062256,0.9433007389307022,0.4753797002136707
57,0.1688157580792904,0.8963224411010742,0.9402239471673965,0.474264594912529
58,0.1635940968990326,0.9579952359199524,0.9440544694662094,0.43199611604213717
59,0.13946907967329025,0.9362826585769654,0.9547446221113205,0.49032997488975527
60,0.1509738378226757,0.9040100693702697,0.9488875567913055,0.5070846199989318
61,0.11741269007325172,0.965973699092865,0.9644200503826141,0.45117619782686236
62,0.12022968009114265,1.0071158051490783,0.96202053129673,0.4256733939051628
63,0.10973203182220459,0.9889877080917359,0.9665693193674088,0.418558806180954
64,0.12625474482774734,0.9175266087055206,0.9579116106033325,0.4802765905857086
65,0.11743231490254402,0.8765955924987793,0.9617950171232224,0.5194896399974823
66,0.11796420253813267,0.9718232989311218,0.9606138169765472,0.44514847695827486
67,0.11394238658249378,1.0083940505981446,0.962089866399765,0.4221939146518707
68,0.11050132289528847,0.9241126179695129,0.9630134105682373,0.47429992258548737
69,0.09518817812204361,0.9220538258552551,0.9699326902627945,0.4815809726715088
70,0.09320107847452164,0.915303373336792,0.9709058851003647,0.4876043200492859
71,0.09064807929098606,0.9375805258750916,0.9713277667760849,0.4658628270030022
72,0.08943032659590244,0.9354018926620483,0.9720261096954346,0.4777684062719345
73,0.10456701926887035,0.9538334846496582,0.9642804563045502,0.4721423327922821
74,0.08976137451827526,0.94152991771698,0.9713601619005203,0.47175184786319735
75,0.07761342450976372,0.9734017610549927,0.9760979861021042,0.4618977054953575
76,0.07954278960824013,0.9912813544273377,0.9750342071056366,0.4476403705775738
77,0.0699850544333458,0.9981609106063842,0.979636162519455,0.4358894810080528
78,0.10155041143298149,0.9577603816986084,0.9645312875509262,0.47428170740604403
79,0.07341764867305756,1.0003668427467347,0.9770611524581909,0.4284377247095108
80,0.06779509782791138,1.0970659852027893,0.9798849523067474,0.36250287517905233
81,0.08965474739670753,1.0125343084335328,0.9678982645273209,0.4456068754196167
82,0.06681589875370264,0.9642428994178772,0.9795083850622177,0.4683314137160778
83,0.0685686506330967,0.9920984864234924,0.978941485285759,0.4514762282371521
84,0.07224312704056501,0.9786863446235656,0.9764878749847412,0.45724002718925477
85,0.08228749129921198,0.9621565580368042,0.9713812470436096,0.479073566198349
86,0.071934943087399,1.0103610396385192,0.976104810833931,0.4603320389986038
87,0.06332439184188843,1.0984062790870666,0.9802496284246445,0.41500286646187307
88,0.060603450052440166,1.0223248243331908,0.9815316200256348,0.42954776659607885
89,0.075640675611794,0.9209940791130066,0.9742679446935654,0.49929468631744384
90,0.07738274242728949,0.9861339330673218,0.9728750288486481,0.4746947705745697
91,0.06295560766011477,1.037799334526062,0.9793575257062912,0.4393850527703762
92,0.059753851033747196,0.9775556445121765,0.9812067002058029,0.4691170394420624
93,0.06663954071700573,0.9766257166862488,0.9774640649557114,0.4647000193595886
94,0.04990382771939039,1.0889174818992615,0.9856143444776535,0.38631021305918695
95,0.0873502679169178,1.0545785427093506,0.9689552932977676,0.409219728410244
96,0.05964995268732309,1.0528390884399415,0.9801909029483795,0.426935213804245
97,0.06402106024324894,1.117512857913971,0.9789419323205948,0.41643684804439546
98,0.07117494475096464,1.0346112966537475,0.9743504226207733,0.45726495832204817
99,0.0662785954773426,1.068905735015869,0.9755904376506805,0.4360543489456177
100,0.08087212592363358,1.0377858757972718,0.9694496095180511,0.4482479378581047
101,0.07389433216303587,1.0540621519088744,0.9722935110330582,0.44329398050904273
102,0.056111933663487434,1.0709038615226745,0.980956420302391,0.44477301388978957
103,0.06262622959911823,1.0866074323654176,0.9779330492019653,0.42050670832395554
104,0.05592288263142109,1.1395069122314454,0.9809722006320953,0.37989678978919983
105,0.05684420559555292,1.1555824279785156,0.9802964478731155,0.37847836017608644
106,0.0486619109287858,1.1522390127182007,0.9841871857643127,0.39348516389727595
107,0.05515365023165941,1.0969787955284118,0.9811885207891464,0.4163219466805458
108,0.049454063177108765,1.0409412384033203,0.9839035123586655,0.45216225683689115
109,0.0515796048566699,1.07558513879776,0.9822766482830048,0.42982855439186096
110,0.060566588304936886,1.0591010212898255,0.9774231314659119,0.4220591068267822
111,0.057926164008677006,1.0549798369407655,0.9795584380626678,0.44451821148395537
112,0.04452554043382406,1.119534182548523,0.9857481271028519,0.40483713075518607
113,0.07164298743009567,1.1858769655227661,0.9715031087398529,0.3955841951072216
114,0.05337874311953783,1.1150833368301392,0.9811328649520874,0.383346002176404
115,0.06247549969702959,1.085805106163025,0.976245179772377,0.4402901403605938
116,0.04556567408144474,1.1040522575378418,0.984807625412941,0.4405551880598068
117,0.05334072280675173,1.0581370830535888,0.9805593192577362,0.4489903476089239
118,0.04516912717372179,1.0924074411392213,0.9848469793796539,0.41511975787580013
119,0.041153171099722385,1.082699751853943,0.9867634922266006,0.4268582835793495
120,0.03941662237048149,1.0487916588783264,0.9875728935003281,0.43846798986196517
121,0.054481363855302334,1.0918930768966675,0.979815736413002,0.4098451018333435
122,0.03878077678382397,1.1712169289588927,0.9879192560911179,0.3733883544802666
123,0.040604094974696636,1.1897708892822265,0.9867754578590393,0.3738990040495992
124,0.039238665252923965,1.1652249574661255,0.9873662292957306,0.3814573774114251
125,0.05715413112193346,1.103528130054474,0.9775799214839935,0.40983802936971186
126,0.04285505600273609,1.0676325798034667,0.9853827655315399,0.4304026857018471
127,0.04255593195557594,1.047997522354126,0.9852274656295776,0.44833009988069533
128,0.037178756669163704,1.0472121477127074,0.9880675822496414,0.4411974519491196
129,0.04525910411030054,1.0652406096458436,0.9838756322860718,0.43499196097254755
130,0.04508212395012379,1.081584620475769,0.9836151301860809,0.43241220265626906
131,0.03475651144981384,1.0926621437072754,0.9892394244670868,0.4286633938550949
132,0.04923660680651665,1.0641387104988098,0.9817743599414825,0.4406481206417084
133,0.03373340470716357,1.0561111330986024,0.9898113310337067,0.4436881795525551
134,0.047587063163518906,1.0963026523590087,0.98238605260849,0.42242631763219834
135,0.05025312304496765,1.143658661842346,0.981513574719429,0.40944425016641617
136,0.034041100181639194,1.1914120435714721,0.9893268644809723,0.3535082183778286
137,0.03820059262216091,1.12693692445755,0.9869010150432587,0.3840317577123642
138,0.038210608065128326,1.0800890743732452,0.9869706928730011,0.4206986233592033
139,0.04779951740056276,1.0819406270980836,0.9822185337543488,0.4327532038092613
140,0.03739546146243811,1.1269915580749512,0.9872313588857651,0.41228613890707494
141,0.03945716330781579,1.170829999446869,0.9859879314899445,0.3862639157101512
142,0.06177687272429466,1.1407804489135742,0.9770673662424088,0.4179347760975361
143,0.04191122576594353,1.0277995705604552,0.9845322221517563,0.4641066253185272
144,0.03405175358057022,1.0711865186691285,0.9886554181575775,0.4306905806064606
145,0.03350392263382673,1.1272578716278077,0.9889369606971741,0.4057767905294895
146,0.03757693711668253,1.1322285175323485,0.9865972548723221,0.40610625594854355
147,0.03357510827481747,1.1301820516586303,0.9886669218540192,0.40666870288550855
148,0.034573040436953306,1.1182479858398438,0.988124892115593,0.41948342584073545
149,0.04425268527120352,1.126427984237671,0.9828130155801773,0.4105943277478218
150,0.033343407325446606,1.1665566444396973,0.9888978898525238,0.4000241458415985
151,0.04908708296716213,1.1387036323547364,0.9809522181749344,0.4103138655424118
152,0.029378127306699753,1.133666443824768,0.9908178299665451,0.40124984346330167
153,0.0322137507610023,1.1240789651870728,0.9891029298305511,0.4004977084696293
154,0.04174431413412094,1.081366491317749,0.9843372702598572,0.4382265031337738
155,0.038296543061733246,1.1071601390838623,0.9858265817165375,0.42961023449897767
156,0.03755512461066246,1.158712422847748,0.9861249923706055,0.4137176854535937
157,0.032328277826309204,1.1715947389602661,0.9887574762105942,0.4054786331951618
158,0.03888873802497983,1.1335278272628784,0.9855944365262985,0.4066764310002327
159,0.03910186840221286,1.1288583636283875,0.9854512065649033,0.4170037224888802
160,0.03446813207119703,1.0930009841918946,0.9877913296222687,0.4315887451171875
161,0.03629658976569772,1.0912652015686035,0.9866298586130142,0.4346776455640793
162,0.0389609495177865,1.1049407362937926,0.9854774177074432,0.4305203080177307
163,0.027093308977782726,1.1028876781463623,0.9914380759000778,0.42656500041484835
164,0.04278128873556852,1.138346266746521,0.9836148321628571,0.4066955059766769
165,0.04054217040538788,1.247217869758606,0.984072357416153,0.3736981887370348
166,0.03234918089583516,1.2152482390403747,0.9885859936475754,0.38028069138526915
167,0.03610127605497837,1.1635105609893799,0.9863285571336746,0.40713005140423775
168,0.03449602285400033,1.129430890083313,0.9873344749212265,0.4266688138246536
169,0.0300503047183156,1.0917351603507996,0.989493727684021,0.4353945225477219
170,0.027308291289955378,1.085886299610138,0.9911421686410904,0.42954409420490264
171,0.03152249753475189,1.080229139328003,0.9886720031499863,0.4389498382806778
172,0.02559626940637827,1.1009688138961793,0.9919358193874359,0.44241528362035754
173,0.033283778466284275,1.1244281888008119,0.9877081364393234,0.42352909669280053
174,0.0338695808313787,1.1695997834205627,0.9871457517147064,0.4017529055476189
175,0.027601243928074837,1.1864272952079773,0.990864709019661,0.3961127679795027
176,0.04005369544029236,1.1468319058418275,0.9840865731239319,0.41889946088194846
177,0.030940541997551918,1.1279725432395935,0.9888879358768463,0.4201260842382908
178,0.04381803469732404,1.1818485975265502,0.9828365296125412,0.4045084223151207
179,0.025740929413586855,1.1492539644241333,0.991622120141983,0.4067391216754913
180,0.028246774338185787,1.133124041557312,0.9901379495859146,0.4188646413385868
181,0.03346182871609926,1.1599929571151733,0.9877121448516846,0.4271604783833027
182,0.03477182751521468,1.1494426608085633,0.9868512451648712,0.42321254312992096
183,0.028536067809909582,1.1622397661209107,0.9898343086242676,0.40747496485710144
184,0.034173908177763224,1.1772252917289734,0.9872894585132599,0.396676829457283
185,0.029419617261737585,1.1892101049423218,0.9893994629383087,0.4026388756930828
186,0.03420778876170516,1.1338951349258424,0.9873067140579224,0.4359341308474541
187,0.026603152509778738,1.1324510455131531,0.9909206181764603,0.43514111936092376
188,0.027574019506573677,1.1537778854370118,0.9901277869939804,0.41571217253804205
189,0.025309409946203232,1.1804034471511842,0.9914156347513199,0.4092064775526524
190,0.026986554730683565,1.1880578517913818,0.9906359314918518,0.4060881718993187
191,0.05318918311968446,1.187003219127655,0.9780071973800659,0.39908134937286377
192,0.05227124597877264,1.3262781620025634,0.9776283800601959,0.35122683793306353
193,0.06294956244528294,1.1945773363113403,0.9730002880096436,0.3827321261167526
194,0.03944719722494483,1.1702990055084228,0.9842854887247086,0.40405728220939635
195,0.05231142416596413,1.1297369837760924,0.9777677655220032,0.4311761260032654
196,0.062095778062939644,1.1611923813819884,0.9725676476955414,0.4312013104557991
197,0.04696855787187815,1.201993751525879,0.980327844619751,0.37657670825719836
198,0.043997908011078835,1.0939070463180542,0.9822192490100861,0.4393839120864868
199,0.04107236862182617,1.146055817604065,0.9832166135311127,0.4820686519145966
