epoch,train_loss,val_loss,train_dice_coefficient,val_dice_coefficient
0,1.393403018088568,1.4198595494031907,0.15672565516794013,0.08717483781115984
1,1.396820642834618,1.4551051224981035,0.09808827112650588,0.039030911324308755
2,1.3827812966846285,1.3796479731798172,0.09448779752211911,0.0822826520691576
3,1.3028187967482068,1.2631846926042012,0.12887503820515814,0.1508630750800616
4,1.2654165063585554,1.1871140279940195,0.1409830500682195,0.21565994786630785
5,1.2436894802820115,1.2527343890496663,0.15494427198455446,0.1485506982467736
6,1.239351429258074,1.1462605054889405,0.15457386165147735,0.2507466673584921
7,1.1791012775330316,1.1846672935145242,0.21215741620177314,0.21048870363405772
8,1.1518865301495507,1.1249862096139362,0.23562506295385816,0.27086192821734584
9,1.1152057466052827,1.0484199464321136,0.268814834526607,0.36023902841698147
10,1.061683810324896,1.1550615438393184,0.31960684827395847,0.2445672263517086
11,1.0234842828341892,0.9669395868267332,0.3524946157421385,0.45752748724189585
12,0.9756417087146214,0.9815366461873054,0.39621473891394476,0.46451418182280446
13,0.9313186798776899,1.108274939443384,0.4346115924063183,0.31948776280436764
14,0.9048327548163277,1.1240723128829684,0.4557551304499308,0.29781589193854807
15,0.8684214336531503,1.1190414406359195,0.4842639020511082,0.36981343274133643
16,0.8365440482185,1.0572465581553323,0.508761298372632,0.3732017252750146
17,0.8018116468474978,1.0403077427830014,0.5338749309380849,0.374076210248625
18,0.7234549752303532,1.0590044385620525,0.5857071510383061,0.4393750653976375
19,0.7070024813924517,1.1438002156359808,0.5959956024374281,0.37592395328382344
20,0.6560424554915655,1.3237832976239068,0.6314761377516247,0.33372323878294474
21,0.6139801025390625,1.5349323119435991,0.6566420992215475,0.5053348577581346
22,0.5998188770952679,1.177647486861263,0.6677896136329288,0.45265093883748964
23,0.5311798512935638,1.1220615105969565,0.7092935533750625,0.385511562694072
24,0.5038398430460975,1.1280611125486237,0.7249850278808957,0.42455069521175964
25,0.4854515844867343,1.7408821523189544,0.7391944028082348,0.05159440374544439
26,0.41067293201174054,2.2670514947601728,0.785229564280737,0.44269397303703173
27,0.3959243019421895,1.5901971575404916,0.7923460279192244,0.35357143354735204
28,0.3690840010132108,1.312444124690124,0.8092670310111273,0.2575014033739405
29,0.3429097074837912,1.5431254075041838,0.8253656642777579,0.35504125730336195
