epoch,train_loss,val_loss,train_dice_coefficient,val_dice_coefficient
0,0.7859300661690628,1.1750931109700884,0.5564961407003524,0.2895814944940087
1,0.7666392431983465,1.247257243522576,0.5689257485202596,0.2212496779506702
2,0.7248682221279868,1.0633596999304635,0.5997396156757693,0.49691789042470713
3,0.6871558344816859,1.0323938099401337,0.6177206427990636,0.45419949887852584
4,0.6456038004989866,1.1227254529084478,0.6461453467984742,0.43722958426535896
5,0.5890076809291598,1.239846120774746,0.6807694831226445,0.48508404605090616
6,0.5444855101500885,1.5989164165088108,0.7051025553594662,0.48653418836849077
7,0.48452755205238923,1.2175349737916674,0.744179943694344,0.33702463042489916
8,0.4747225574300259,1.4105853451149803,0.7498574400249916,0.463543725825314
9,0.4330962737904319,1.1999004240546907,0.7724689184864865,0.3734114327511634
10,0.37447610440887985,1.3162890183074134,0.8080189944822577,0.33794416503556673
11,0.38966579905039145,1.4079630489860262,0.797660919684398,0.4556232585664215
12,0.33343576045730444,1.2493292346596718,0.8310317555560341,0.3489745245980365
13,0.3298488489434689,1.8782946705818175,0.8324059625215168,0.4826510313366141
14,0.2997208156540424,1.2998984545469283,0.8496162106719198,0.46402033889795086
15,0.2892831060328061,1.5690707611186163,0.8552732226214831,0.17727257768482169
16,0.2264019835598861,1.8871824877602714,0.889318308498286,0.15713493569388187
17,0.251382471828521,1.2710595552410398,0.8772063889080965,0.44374043981411626
18,0.2492683995750886,1.4490190591130938,0.877625861499883,0.3339328713324254
19,0.18605259249481973,1.3679809678878103,0.9100703853595106,0.43270518212333886
20,0.16747928203283985,1.364452370575496,0.9193887340871594,0.4024045954005227
21,0.14249059256119065,1.287113850883075,0.9321171935600571,0.41105435839188953
22,0.15228319073779673,1.396520246565342,0.9270806946331942,0.3451120686318193
23,0.1384754251641563,1.4089507047619139,0.9340006256405311,0.3271400817358101
24,0.1502454781645461,1.504367326412882,0.9279960559893258,0.2528298510565946
25,0.1300823249017136,1.4247614860534668,0.9383269095722633,0.4980372668909175
26,0.13897378676677052,1.747312634757587,0.933449344544471,0.28588485778756356
27,0.1252833207762694,1.5548812993935177,0.9406775024872792,0.42835795167318014
28,0.10945497613541688,1.5520181364246777,0.9481156196775316,0.4338784035286933
29,0.1172887799860556,1.4201234442847115,0.9441614052917384,0.3453543415176682
30,0.12613040906719014,1.3573481006281716,0.9396908675568013,0.41384616068431307
31,0.11635571114624603,1.4308180104408945,0.9444909548457665,0.36758296755059355
32,0.10028330312122273,1.4602862262300083,0.9522074853317647,0.3132766782064469
33,0.09634741291969637,1.421375578216144,0.9542559536197518,0.3631607404448524
34,0.08604654707486116,1.5380715029580252,0.9591638045974925,0.30065698708702776
35,0.07767660048189043,1.4242691697818892,0.9631346177451218,0.36328763894936333
36,0.07849165858535827,1.41393292929445,0.9627518887761273,0.43803309155628084
37,0.09337390912107274,1.5454748334629196,0.955532020405878,0.3160206395242962
38,0.08397023540131654,1.48273591867515,0.9599610702900947,0.36223722861073576
39,0.08137382345297668,1.4496712771909577,0.9611964172954801,0.3838612086272665
40,0.0772582403843916,1.838681547343731,0.9631882890870299,0.19341341979670687
41,0.07900535291697405,1.8877648902790887,0.9623701225353193,0.160926774602558
42,0.07986408005220981,2.0131560314978874,0.9619892216935942,0.21068177394845405
43,0.17121116383166252,1.5729426283921515,0.9201213438299638,0.4130650987116886
44,0.09415237718745123,1.5621290700776236,0.9551363836360883,0.26586028729715117
45,0.07731291637579098,1.626903418983732,0.9630529292022125,0.27027252003790636
46,0.07314128141048588,1.4781290871756418,0.9650532867335067,0.33162553420988844
47,0.06750872712346571,1.5601116582751273,0.9676556277878677,0.30314757902108663
48,0.07356890941722484,1.946523470538003,0.9648623692838452,0.2280226403847337
49,0.10567290241582485,1.5530938868011748,0.9498000929627237,0.30886395851869436
50,0.07499832202550731,1.542644988000393,0.9641497436958023,0.31152969371635536
51,0.07294835947171043,1.4790861168078013,0.9650298281560971,0.37159548540366816
52,0.07026602228796935,2.072992071083614,0.9664238864862467,0.1786740374950958
53,0.10579366515143009,1.5753391438296862,0.9496450741079789,0.30193052732751574
54,0.0748186468417886,1.522660700763975,0.9641194162489493,0.33174834690372723
55,0.0668771144332765,1.5424057330404009,0.9680052052570295,0.31948569839764135
56,0.0678575094081933,1.4166239587324005,0.9674066365519657,0.40498308329593524
57,0.057929767083518116,1.5415313435452325,0.9722053189820881,0.31726523567984777
58,0.056455799626021444,1.5411494493484497,0.9728823296631439,0.35000251450775455
59,0.050884061740546285,1.533767876454762,0.9755713539787486,0.3504700466009256
60,0.054613744109114515,1.4795952771391188,0.9738338061525852,0.4264245574612037
61,0.05525900498975681,1.5764873089534897,0.9734534040282045,0.3286580708177228
62,0.05217417070194136,1.5237831418003356,0.9749459126327611,0.3673420965538493
63,0.0533206231326242,1.5323074696319443,0.9743321545516388,0.37318764279147476
64,0.05060406147113329,1.6513652988842555,0.975685131700733,0.30810906788413245
65,0.050948874388314504,1.5437603773815292,0.9755084673060647,0.3886304025937404
66,0.052451851294387744,1.5079930846180234,0.9746970209894301,0.3984905556916991
67,0.04919157097045379,1.6454696719135558,0.976270971418936,0.3157633823010006
68,0.04950959169411961,1.5596565099699156,0.9760722646230384,0.403761673612254
69,0.06037275328100482,1.6448971018195153,0.9711282057098195,0.32926398466141626
70,0.05640077359880073,1.5457640965070043,0.972870850864845,0.36765784532097834
71,0.050485533438151396,1.6691407561302185,0.9756338158740273,0.29268621747240625
72,0.04736537679652624,1.5833167420966285,0.9770980130268049,0.3479209457565698
73,0.04316269342280642,1.7092774195330485,0.9792080280147021,0.2785571263431588
74,0.04361669837108141,1.5679042582001006,0.9789610618277441,0.37213494479947257
75,0.04423679383117941,1.8766486593655178,0.9787084422534025,0.22293859931336815
76,0.047238338267124154,1.5400269167763847,0.9771979662436473,0.3948808365301894
77,0.042300632907242716,1.597974597130503,0.9795224628871,0.3547415828598397
78,0.044184353013959114,1.7439725262778145,0.978634614733201,0.28953607117457847
79,0.04365751793301558,1.6815404376813343,0.9789182219324233,0.33522816855173526
80,0.04185523276653471,1.6599547607558114,0.9798090246659291,0.3589812607321489
81,0.04249104400035701,1.5972621198211396,0.9794969747338114,0.38604212946790667
82,0.059196220215740086,1.598185532433646,0.9716821675059162,0.3585639256584857
83,0.04333952078713647,1.6626490818602697,0.9790063349506523,0.34651831417411033
84,0.043206785911623434,1.8446048926029885,0.9790747429751143,0.29684913697518434
85,0.04157244428237782,1.6199720791407994,0.9798574779607072,0.36403900658977884
86,0.04150692760189877,1.6019279548100063,0.9798828363418579,0.3861591715166079
87,0.039304355583802054,1.6403552289519991,0.9810064103029952,0.3626773078111
88,0.0401122633462088,1.6140596181154252,0.9805642909641508,0.40078876965812277
89,0.06984958750537679,1.7477872727172716,0.9669573955898043,0.2832562495093693
90,0.04845437765875949,1.9440786423427718,0.9766571929183188,0.23751505196664116
91,0.04694563202277015,1.7004361701863153,0.9773786543290827,0.316143266679137
92,0.04502170490501802,1.6519445257527487,0.9782509826406648,0.34082516933724816
93,0.03894930538025838,1.6413722719464983,0.9811253313776813,0.3333990184407282
94,0.03576011602071267,1.6962481813771384,0.9827090863940082,0.3163653705668237
95,0.036575406153179425,1.7316010364464351,0.9822984088825274,0.2974429838958063
96,0.036810505192113825,1.642568195291928,0.982142829442326,0.3603035279175466
97,0.037150759815792495,2.169433264221464,0.982065343404118,0.19382270406973215
98,0.11875515690521349,1.5891134615455356,0.9455408597294288,0.3657468549649431
99,0.0632075076521952,1.6908259376883508,0.9696322370179092,0.2707819269138521
