epoch,train_loss,val_loss,train_dice_coefficient,val_dice_coefficient
0,1.3942438960075378,1.3718393564224243,0.3538704216480255,0.32216585278511045
1,1.3801389038562775,1.2534927606582642,0.3602222576737404,0.4139558079885319
2,1.3788838982582092,1.2071160674095154,0.35685422271490097,0.43923844263190404
3,1.3645119071006775,1.156924307346344,0.36283156275749207,0.4720824058633298
4,1.3677796125411987,1.1284626007080079,0.3560459464788437,0.48766255951486526
5,1.3478766977787018,1.117650306224823,0.36542969942092896,0.4908781792037189
6,1.3173207640647888,1.1216151356697082,0.3817853331565857,0.48430627062916753
7,1.3149664402008057,1.1308842062950135,0.37930523604154587,0.476288422383368
8,1.3258988559246063,1.13801851272583,0.3659373000264168,0.4717017594724894
9,1.3274487555027008,1.1435881018638612,0.36113160103559494,0.4687715109437704
10,1.299178957939148,1.1499757051467896,0.3765967860817909,0.4652004774659872
11,1.2968136370182037,1.155154550075531,0.37471548467874527,0.46125669926404955
12,1.2966514825820923,1.1587756037712098,0.37107113003730774,0.4578117601573467
13,1.2659000754356384,1.1587809324264526,0.38861460983753204,0.45653742998838426
14,1.2591616809368134,1.1588934063911438,0.3897910341620445,0.45501224622130393
15,1.2364549338817596,1.1553541541099548,0.402852438390255,0.45587719082832334
16,1.2434511184692383,1.1510056257247925,0.3933241590857506,0.4564355805516243
17,1.2377302050590515,1.1454005599021913,0.3948999047279358,0.4582146115601063
18,1.2288467586040497,1.1400891661643981,0.397854745388031,0.45971483290195464
19,1.236360341310501,1.1322245121002197,0.3880474343895912,0.4631361376494169
20,1.2003585994243622,1.127223289012909,0.41274552792310715,0.46374565586447714
21,1.1830889731645584,1.1209859609603883,0.4230453446507454,0.46552011743187904
22,1.1880719661712646,1.1145076036453248,0.41552238166332245,0.46778448931872846
23,1.2226003855466843,1.1086514353752137,0.3856728971004486,0.47012154534459116
24,1.1899080574512482,1.1024359345436097,0.40776947140693665,0.47216912247240544
25,1.2002388536930084,1.0978715658187865,0.3969864845275879,0.47287451699376104
26,1.1662733554840088,1.094044852256775,0.4209422767162323,0.47287131324410436
27,1.2190670371055603,1.0895145297050477,0.37734195590019226,0.4741066420450807
28,1.1693571507930756,1.0860247254371642,0.41150952130556107,0.47372127417474985
29,1.1417338848114014,1.0831870079040526,0.43162528425455093,0.47328060567379
30,1.182669311761856,1.0799843430519105,0.3967539519071579,0.47354684229940175
31,1.1912458688020706,1.0765305399894713,0.3870730549097061,0.4735736694186926
32,1.1741475760936737,1.0742093563079833,0.3976796939969063,0.4731792503967881
33,1.1870718151330948,1.07175555229187,0.3858615681529045,0.4726612189784646
34,1.1720438599586487,1.0714532613754273,0.39545486122369766,0.47029403802007436
35,1.1563041508197784,1.071135151386261,0.4039628319442272,0.4683513706550002
36,1.1437022984027863,1.0693191647529603,0.4117564186453819,0.46738259494304657
37,1.1401551216840744,1.0671703338623046,0.4124322831630707,0.46687749307602644
38,1.1789562404155731,1.065440034866333,0.3797565996646881,0.46601880993694067
39,1.1125627160072327,1.064252758026123,0.4296444356441498,0.4648788709193468
40,1.1519117057323456,1.0621283292770385,0.3964575082063675,0.4650317201390862
41,1.1630169749259949,1.0614902973175049,0.38639258593320847,0.4634963994845748
42,1.147217497229576,1.0615476727485658,0.3957770988345146,0.46146976854652166
43,1.16179621219635,1.060701835155487,0.38331785798072815,0.4604907313361764
44,1.161115974187851,1.0613794445991516,0.38174400478601456,0.45778235476464035
45,1.1611157655715942,1.0622037410736085,0.37966668605804443,0.4551023842766881
46,1.1714913249015808,1.0615185499191284,0.3693953864276409,0.4537513557821512
47,1.1455441415309906,1.062587821483612,0.38871222734451294,0.4508787336759269
48,1.1757200956344604,1.0625449776649476,0.36336107552051544,0.4494527970440686
49,1.1426619738340378,1.0631354212760926,0.38622840493917465,0.44691242491826416
50,1.1354657709598541,1.064759075641632,0.38978174328804016,0.44363821409642695
51,1.1379945874214172,1.0659082174301147,0.387275293469429,0.4415031956508756
52,1.14742311835289,1.0636966228485107,0.37814803421497345,0.44216392301023005
53,1.1466081738471985,1.0641666173934936,0.3771930858492851,0.44036960871890185
54,1.1434971988201141,1.0640677452087401,0.3784155994653702,0.43880969397723674
55,1.1354600489139557,1.0629179000854492,0.3829161189496517,0.43843196574598553
56,1.1324879378080368,1.06174738407135,0.3839176446199417,0.43802691865712406
57,1.146283745765686,1.0611922979354858,0.3729969561100006,0.4369954690337181
58,1.1741054952144623,1.0606281757354736,0.35083604976534843,0.4366250543855131
59,1.1442067325115204,1.0609352231025695,0.37233108282089233,0.4350860075093806
60,1.1310085654258728,1.061814820766449,0.380302332341671,0.4330592554062605
61,1.1340839564800262,1.0618595600128173,0.37730327248573303,0.43169264364987614
62,1.1222436726093292,1.0617472529411316,0.3844241127371788,0.43078193422406913
63,1.1292635649442673,1.0612366676330567,0.3774958662688732,0.43046883726492524
64,1.1711052060127258,1.0586475729942322,0.34686361625790596,0.4319223972037435
65,1.118612602353096,1.0615805983543396,0.3841029182076454,0.4281531347893178
66,1.1559278070926666,1.0614974975585938,0.3558671772480011,0.42738295150920746
67,1.1297228634357452,1.06197669506073,0.373842041939497,0.42558454927057027
68,1.1704549938440323,1.0619207620620728,0.34178804606199265,0.4244621160440147
69,1.1571853756904602,1.0629914999008179,0.3507678061723709,0.4222820384427905
70,1.1724334955215454,1.0641626358032226,0.3391505479812622,0.4201971126720309
71,1.1603522896766663,1.0677685618400574,0.3467090055346489,0.41551211001351473
72,1.136109858751297,1.0728703379631042,0.36300572007894516,0.4096500978805125
73,1.1398652493953705,1.0745089054107666,0.3581836521625519,0.4075733367353678
74,1.176783636212349,1.073573386669159,0.3309585899114609,0.4081082849763334
75,1.1370563209056854,1.0753470420837403,0.3587668687105179,0.4056628691032529
76,1.166486769914627,1.072934639453888,0.33747754245996475,0.4071811559610069
77,1.1646714210510254,1.0739768147468567,0.33741503208875656,0.40534452106803653
78,1.1505210995674133,1.0763834714889526,0.3461872935295105,0.402141291461885
79,1.1287309527397156,1.079164981842041,0.36126207560300827,0.3987966733984649
80,1.1545193493366241,1.0755180239677429,0.34209705144166946,0.4018011475913227
81,1.1479532122612,1.0763864040374755,0.34569256752729416,0.40025570383295417
82,1.1622380316257477,1.0744518756866455,0.3338771089911461,0.4016760569065809
83,1.155290573835373,1.074958622455597,0.34011995792388916,0.4003788915462792
84,1.1436596810817719,1.075590395927429,0.34758633002638817,0.39902172731235624
85,1.1343938708305359,1.0772129535675048,0.35352421551942825,0.3968236805871129
86,1.1561859250068665,1.075323462486267,0.3371403217315674,0.3979213119018823
87,1.1533200442790985,1.0769847631454468,0.3394036740064621,0.39561032499186694
88,1.1738292276859283,1.0752599358558654,0.32307300716638565,0.39680764549411834
89,1.1363031268119812,1.0767684698104858,0.3505879342556,0.39488446838222446
90,1.1369411200284958,1.0759097576141357,0.34899255260825157,0.39487541764974593
91,1.1503874063491821,1.0757614493370056,0.3387131616473198,0.3944713468197733
92,1.1782830357551575,1.0745478749275208,0.3192320391535759,0.3952720754314214
93,1.1292973905801773,1.0783197402954101,0.35392768681049347,0.3908269756939262
94,1.1513178646564484,1.0785045504570008,0.3364232927560806,0.39022332690656186
95,1.1530785858631134,1.0783227801322937,0.33381278067827225,0.38985106092877686
96,1.1623807847499847,1.0787887692451477,0.3269154131412506,0.389061679597944
97,1.1432256400585175,1.0799119234085084,0.34105540812015533,0.3874050258193165
98,1.1897387504577637,1.0801220893859864,0.30723279900848866,0.3867645569611341
99,1.1664378345012665,1.0815954089164734,0.3224939852952957,0.38510728944092987
