epoch,train_loss,val_loss,train_dice_coefficient,val_dice_coefficient
0,1.360780839327794,1.2878823731626783,0.07731126308190026,0.11350000342936255
1,1.2528595554221207,1.1398354939052038,0.1386912803941037,0.25568216724246406
2,1.2461115385696386,1.1174823296921594,0.1413308934238123,0.2749023069773622
3,1.2275965109372595,1.054495024255344,0.1573777641937294,0.336666779825256
4,1.2834464636198275,1.3075397887400217,0.09988308352495452,0.08623589155883694
5,1.2053414321249458,0.9589175722428731,0.1749574933687683,0.4395020083507656
6,1.1529832264040685,0.992117286154202,0.22711555939230302,0.39952248352773106
7,1.1700981433983821,1.225882082751819,0.20910044970630579,0.16506161271993602
8,1.1229698492842874,1.0076980669583593,0.2553827604084279,0.38655727236390314
9,1.1001311085026735,1.137278836114066,0.27727543512527675,0.26059441543683143
10,1.0573919495199895,1.037111397087574,0.3186065511849181,0.3586193240939922
11,1.0539919889656602,1.0303882013474193,0.32095113573899897,0.36878760125338367
12,1.01375450450144,1.15795307968344,0.35936981012487107,0.2385144294588307
13,0.9909410763318371,1.1378539408956254,0.3807797788369475,0.2678035976429653
14,0.9483507947557291,1.170595844728606,0.42157455049692444,0.22650475497887654
15,0.9258655546007643,1.0999393882496016,0.44154449398065826,0.3085206025333069
16,0.9350410088612016,1.05604094011443,0.4303315351094315,0.3622841940835185
17,0.8837901568336851,1.055483914060252,0.47902157698657105,0.34663455665483656
18,0.8906350407251127,1.0442243808082172,0.46891796857023693,0.36914809101877577
19,0.847698922464802,0.9935600710766656,0.5046479272282427,0.41734298859290514
20,0.8139899293328546,1.045715693277972,0.5304030685620323,0.3942682500063841
21,0.7541428223537032,1.1776386876191411,0.5770759899525126,0.27037912434233086
22,0.7319389049224793,1.175162324309349,0.5905169190684701,0.26500434734313916
23,0.6673118258547631,1.1961986250111034,0.6357942088774056,0.3240417472953725
24,0.6196721642260339,1.1665635964700154,0.6680051181346748,0.3717593728661346
25,0.5322678658138414,1.155718555194991,0.7196768393182451,0.4013718801217952
26,0.4601777487784434,1.2232254534959792,0.7633441220613042,0.3208796864807872
27,0.3918021460342559,1.2009891565356936,0.8005274146985096,0.42570645349000447
28,0.3143263746788547,1.215323527583054,0.8443437759663649,0.3995472221768328
29,0.22688137118224125,1.2704065889120102,0.8884645916853741,0.42525358009152114
